Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0545010225""","=""9780545010221""",3,4.63,Arthur A. Levine Books / Scholastic Inc.,Hardcover,759,2007,2007,,2010/09/05,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439139600""","=""9780439139601""",4,4.54,Scholastic,Paperback,734,2002,2000,,2010/09/05,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.55,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2010/09/05,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",4,4.48,Scholastic Inc.,Paperback,870,2004,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",3,4.40,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439554934""","=""9780439554930""",3,4.46,Scholastic Inc,Hardcover,320,1997,1997,,2010/09/05,,,read,,,,1,,,0,,,,,
6668,The Enormous Crocodile,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142302457""","=""9780142302453""",3,3.76,Puffin,Paperback,32,2003,1978,,2010/09/05,,,read,,,,1,,,0,,,,,
6670,The Magic Finger,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311290""","=""9780141311296""",4,3.67,Puffin Books,Paperback,67,2001,1966,,2010/09/05,,,read,,,,1,,,0,,,,,
6328,Revolting Rhymes,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142302260""","=""9780142302262""",4,4.14,Puffin,Paperback,48,2003,1982,,2010/09/05,,,read,,,,1,,,0,,,,,
74532,George's Marvellous Medicine,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0224064908""","=""9780224064903""",5,4.03,Jonathan Cape,Hardcover,120,2003,1981,,2010/09/05,,,read,,,,1,,,0,,,,,
6687,"Charlie and the Great Glass Elevator (Charlie Bucket, #2)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142404128""","=""9780142404126""",3,3.66,Puffin Books,Paperback,159,2005,1972,,2010/09/05,,,read,,,,1,,,0,,,,,
6693,Fantastic Mr. Fox,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0375822070""","=""9780375822070""",4,4.04,Knopf Books for Young Readers,Hardcover,96,2002,1970,,2010/09/05,,,read,,,,1,,,0,,,,,
31456,The Twits,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141318309""","=""9780141318301""",4,3.95,Puffin Books,Paperback,96,2004,1980,,2010/09/05,,,read,,,,1,,,0,,,,,
6331,Roald Dahl's Revolting Recipes,Roald Dahl,"Dahl, Roald","Felicity Dahl, Josie Fison, Jan Baldwin, Quentin Blake","=""0140378200""","=""9780140378207""",5,3.94,Puffin Books,Paperback,32,1997,1994,,2010/09/05,,,read,,,,1,,,0,,,,,
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311371""","=""9780141311371""",4,4.22,Puffin Books,Paperback,195,2001,1982,,2010/09/05,,,read,,,,1,,,0,,,,,
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0142403881""","=""9780142403884""",4,4.12,Puffin,Paperback,176,2005,1964,,2010/09/05,,,read,,,,1,,,0,,,,,
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0375814248""","=""9780375814242""",4,4.00,Alfred A. Knopf ,Hardcover,146,2002,1961,,2010/09/05,,,read,,,,1,,,0,,,,,
6327,The Witches,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0590032496""","=""9780590032490""",3,4.17,Scholastic Inc.,Paperback,208,1997,1983,,2010/09/05,,,read,,,,1,,,0,,,,,
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,Roald Dahl,"Dahl, Roald",,"=""0880291230""","=""9780880291231""",0,4.35,Barnes & Noble,Hardcover,681,1993,1986,,2010/09/05,,,read,,,,1,,,0,,,,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141301066""","=""9780141301068""",4,4.30,Puffin Books,Paperback,240,1998,1988,,2010/09/05,,,read,,,,1,,,0,,,,,
11125,Digital Fortress,Dan Brown,"Brown, Dan",,"=""0552151696""","=""9780552151696""",2,3.63,Corgi books,Paperback,510,2004,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",2,3.69,Pocket Books,Paperback,556,2002,2001,,2010/09/05,,,read,,,,1,,,0,,,,,
960,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",2,3.88,Pocket Books,Mass Market Paperback,736,2006,2000,,2010/09/05,,,read,,,,1,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""0307277674""","=""9780307277671""",2,3.82,Anchor,Paperback,481,2006,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
6488704,De Aanslag,Harry Mulisch,"Mulisch, Harry",,"=""902343918X""","=""9789023439189""",3,3.70,De Bezige Bij,Paperback,236,2000,1982,,2010/09/05,,,read,,,,1,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",5,4.20,Broadway Books,Paperback,544,2004,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
3761697,Los,Tom Naegels,"Naegels, Tom",,"=""9085420083""","=""9789085420088""",3,3.09,Meulenhoff/Manteau,Paperback,183,2005,2005,,2010/09/05,,,read,,,,1,,,0,,,,,
34517,"Reaper Man (Discworld, #11; Death, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0552152951""","=""9780552152952""",4,4.28,Corgi,Paperback,352,2005,1991,,2010/09/05,,,read,,,,1,,,0,,,,,
15102,Gentlemen and Players,Joanne Harris,"Harris, Joanne",,"=""0060559144""","=""9780060559144""",4,3.90,William Morrow,Hardcover,422,2006,2005,,2010/09/05,,,read,,,,1,,,0,,,,,
470013,New Boy,William Sutcliffe,"Sutcliffe, William",,"=""0140279105""","=""9780140279108""",2,3.42,Penguin,Paperback,200,1996,1996,,2010/09/05,,,read,,,,1,,,0,,,,,
470018,The Love Hexagon,William Sutcliffe,"Sutcliffe, William",,"=""014029726X""","=""9780140297263""",3,2.96,,Paperback,304,,1999,,2010/09/05,,,read,,,,1,,,0,,,,,
470016,Are You Experienced?,William Sutcliffe,"Sutcliffe, William",,"=""0140283587""","=""9780140283587""",3,3.57,Penguin Books,Paperback,256,1999,1997,,2010/09/05,,,read,,,,1,,,0,,,,,
101255,On Food and Cooking: The Science and Lore of the Kitchen,Harold McGee,"McGee, Harold",,"=""0684800012""","=""9780684800011""",4,4.47,Scribner,Hardcover,896,2004,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas   Harris,"Harris, Thomas",,"=""0525945563""","=""9780525945567""",3,4.02,Dutton,Hardcover,348,2000,1981,,2010/09/05,,,read,,,,1,,,0,,,,,
2947166,Discovering Enzymes,David Dressler,"Dressler, David",Huntington Potter,"=""0716750139""","=""9780716750130""",3,3.60,"Scientific American Books, Inc.",Hardcover,263,1990,1990,,2010/09/05,,,read,,,,1,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",5,4.25,Vertigo,Hardcover,296,2005,1990,,2010/09/05,,,read,,,,1,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John Higgins","=""0930289234""","=""9780930289232""",5,4.35,DC Comics,Paperback,416,2005,1987,,2010/09/05,,,read,,,,1,,,0,,,,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",5,3.87,Vintage,Paperback,226,2004,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
1311090,Use Your Memory,Tony Buzan,"Buzan, Tony",,"=""0563487038""","=""9780563487036""",2,3.79,BBC Active,Paperback,196,2003,1987,,2010/09/05,,,read,,,,1,,,0,,,,,
1651960,"A Guided Tour of the Living Cell, Volume One",Christian de Duve,"Duve, Christian de",,"=""0716750023""","=""9780716750024""",4,4.43,W.H. Freeman & Company,Hardcover,223,1984,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
2196964,"A Guided Tour of the Living Cell, Volume Two",Christian de Duve,"Duve, Christian de",,"=""0716750066""","=""9780716750062""",4,4.20,Scientific American Library,Hardcover,200,1984,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
23031,Time's Arrow,Martin Amis,"Amis, Martin",,"=""0679735720""","=""9780679735724""",4,3.77,Vintage,Paperback,165,1992,1991,,2010/09/05,,,read,,,,1,,,0,,,,,
18122,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,"Pullman, Philip",,"=""0440238153""","=""9780440238157""",4,4.08,Laurel Leaf,Mass Market Paperback,467,2003,2000,,2010/09/05,,,read,,,,1,,,0,,,,,
119324,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,"Pullman, Philip",,"=""0679879250""","=""9780679879251""",4,4.12,Knopf Books for Young Readers,Hardcover,326,1997,1997,,2010/09/05,,,read,,,,1,,,0,,,,,
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",5,3.96,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,,2010/09/05,,,read,,,,1,,,0,,,,,
11569,Different Seasons,Stephen King,"King, Stephen",,"=""0451167538""","=""9780451167538""",2,4.35,Signet,Paperback,508,2002,1982,,2010/09/05,,,read,,,,1,,,0,,,,,
472343,Duma Key,Stephen King,"King, Stephen",,"=""1416552510""","=""9781416552512""",4,3.94,Scribner,Hardcover,611,2008,2008,,2010/09/05,,,read,,,,1,,,0,,,,,
10611,The Eyes of the Dragon,Stephen King,"King, Stephen",,"=""0751504572""","=""9780751504576""",3,3.93,Time Warner Paperbacks,Paperback,427,1993,1987,,2010/09/05,,,read,,,,1,,,0,,,,,
10605,Thinner,Richard Bachman,"Bachman, Richard",Stephen King,"=""0451190750""","=""9780451190758""",2,3.69,Signet,Mass Market Paperback,320,1996,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,"King, Stephen",,"=""0452284694""","=""9780452284692""",2,3.97,NAL,Paperback,231,2003,1982,,2010/09/05,,,read,,,,1,,,0,,,,,
10585,Insomnia,Stephen King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",3,3.81,DEBOLS!LLO,Pasta blanda,890,2005,1994,,2010/09/05,,,read,,,,1,,,0,,,,,
10567,Cell,Stephen King,"King, Stephen",,"=""1416524517""","=""9781416524519""",3,3.65,Pocket Star,Mass Market Paperback,449,2006,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
10583,Pet Sematary,Stephen King,"King, Stephen",,"=""1416524347""","=""9781416524342""",3,3.94,Pocket Books,Paperback,576,2005,1983,,2010/09/05,,,read,,,,1,,,0,,,,,
11588,"The Shining (The Shining, #1)",Stephen King,"King, Stephen",,"=""0450040186""","=""9780450040184""",4,4.20,New English Library (Hodder & Stoughton) ,Paperback,447,1980,1977,,2010/09/05,,,read,,,,1,,,0,,,,,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""0375751513""","=""9780375751516""",5,4.07,Random House: Modern Library,Paperback,367,2004,1890,,2010/09/05,,,read,,,,1,,,0,,,,,
1567550,Journal d'Hirondelle,Amélie Nothomb,"Nothomb, Amélie",,"=""2226173358""","=""9782226173355""",4,3.32,Albin Michel,Paperback,136,2006,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
6684336,Le Voyage d'hiver,Amélie Nothomb,"Nothomb, Amélie",,"=""2226193936""","=""9782226193933""",4,3.23,Albin Michel,Paperback,144,2009,2009,,2010/09/05,,,read,,,,1,,,0,,,,,
3696569,Le fait du prince,Amélie Nothomb,"Nothomb, Amélie",,"=""2226188444""","=""9782226188441""",3,3.15,Albin Michel,Paperback,170,2008,2008,,2010/09/05,,,read,,,,1,,,0,,,,,
75520,Les Catilinaires,Amélie Nothomb,"Nothomb, Amélie",,"=""2253141704""","=""9782253141709""",4,3.58,LGF,Mass Market Paperback,160,1997,1995,,2010/09/05,,,read,,,,1,,,0,,,,,
1567544,Ni d'Ève ni d'Adam,Amélie Nothomb,"Nothomb, Amélie",,"=""222617964X""","=""9782226179647""",3,3.68,Albin Michel,Paperback,245,2007,2007,,2010/09/05,,,read,,,,1,,,0,,,,,
933802,Acide sulfurique,Amélie Nothomb,"Nothomb, Amélie",,"=""2226167226""","=""9782286016722""",5,3.57,Albin Michel,Hardcover,198,2005,2005,,2010/09/05,,,read,,,,1,,,0,,,,,
75519,Métaphysique des tubes,Amélie Nothomb,"Nothomb, Amélie",,"=""2253152846""","=""9782253152842""",4,3.85,Le Livre de Poche,Mass Market Paperback,156,2004,2000,,2010/09/05,,,read,,,,1,,,0,,,,,
834450,Le Sabotage amoureux,Amélie Nothomb,"Nothomb, Amélie",,"=""2253139459""","=""9782253139454""",3,3.64,Le Livre de Poche,Mass Market Paperback,124,1996,1993,,2010/09/05,,,read,,,,1,,,0,,,,,
154332,Biographie de la faim,Amélie Nothomb,"Nothomb, Amélie",,"=""2226153942""","=""9782226153944""",3,3.74,Albin Michel,Hardcover,252,2004,2004,,2010/09/05,,,read,,,,1,,,0,,,,,
71459,Mercure,Amélie Nothomb,"Nothomb, Amélie",,"=""225314911X""","=""9782253149118""",5,3.64,Livre de Poche,Mass Market Paperback,188,2005,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
75518,Hygiène de l'assassin,Amélie Nothomb,"Nothomb, Amélie",,"=""225311118X""","=""9782253111184""",5,3.75,Le Livre de Poche,Mass Market Paperback,221,2005,1992,,2010/09/05,,,read,,,,1,,,0,,,,,
394511,Attentat,Amélie Nothomb,"Nothomb, Amélie",,"=""2253146889""","=""9782253146889""",4,3.48,LGF,Mass Market Paperback,152,2005,1997,,2010/09/05,,,read,,,,1,,,0,,,,,
71458,Stupeur et tremblements,Amélie Nothomb,"Nothomb, Amélie",,"=""""","=""""",3,3.72,Le Livre de Poche,Mass Market Paperback,187,2001,1999,,2010/09/05,,,read,,,,1,,,0,,,,,
71456,Antichrista,Amélie Nothomb,"Nothomb, Amélie",Shaun Whiteside,"=""0571224830""","=""9780571224838""",4,3.33,Faber & Faber,Paperback,128,2005,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
1579091,Homer's the Iliad and the Odyssey: A Biography,Alberto Manguel,"Manguel, Alberto",,"=""0871139766""","=""9780871139764""",3,3.83,Atlantic Monthly Press,Hardcover,285,2007,2007,,2010/09/05,,,read,,,,1,,,0,,,,,
159772,Plato's Republic,Simon Blackburn,"Blackburn, Simon",,"=""087113957X""","=""9780871139573""",3,3.90,Atlantic Monthly Press,Hardcover,192,2007,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
84961,Darwin's Origin of the Species: A Biography,Janet Browne,"Browne, Janet",,"=""0871139537""","=""9780871139535""",3,3.72,Atlantic Monthly Press,Paperback,174,2007,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
359154,Thomas Paine's Rights of Man: A Biography,Christopher Hitchens,"Hitchens, Christopher",,"=""0871139553""","=""9780871139559""",3,3.97,Atlantic Monthly Press,Hardcover,158,2007,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
31487,"Unweaving the Rainbow: Science, Delusion and the Appetite for Wonder",Richard Dawkins,"Dawkins, Richard",,"=""0618056734""","=""9780618056736""",3,4.02,Mariner Books,Paperback,352,2000,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,"Dawkins, Richard",,"=""0141026162""","=""9780141026169""",4,4.09,Penguin,Paperback,340,2006,1986,,2010/09/05,,,read,,,,1,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",5,4.13,"Oxford University Press, USA",Paperback,360,2006,1976,,2010/09/05,,,read,,,,1,,,0,,,,,
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",2,3.90,Houghton Mifflin Co. (Boston/NY),Hardcover,374,2006,2006,,2010/09/05,,,read,,,,1,,,0,,,,,
626959,What Shape is a Snow Flake?: Magic Numbers in Nature,Ian Stewart,"Stewart, Ian",,"=""0716747944""","=""9780716747949""",3,3.82,W. H. Freeman,Hardcover,224,2001,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
113310,The Eight (The Eight #1),Katherine Neville,"Neville, Katherine",,"=""0345366239""","=""9780345366238""",4,3.92,Ballantine Books,Paperback,598,1990,1988,,2010/09/05,,,read,,,,1,,,0,,,,,
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0684853159""","=""9780684853154""",5,3.84,Simon & Schuster (NYC),Paperback,192,1998,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
519112,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,"Burton, Tim",,"=""0688156819""","=""9780688156817""",5,4.13,Rob Weisbach Books,Hardcover,115,1997,1997,,2010/09/05,,,read,,,,1,,,0,,,,,
378208,"Plants of the Gods: Their Sacred, Healing, and Hallucinogenic Powers",Richard Evans Schultes,"Schultes, Richard Evans","Albert Hofmann, Christian Rätsch","=""0892819790""","=""9780892819799""",4,4.34,Healing Arts Press,Paperback,208,2001,1979,,2010/09/05,,,read,,,,1,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5,3.89,Seal Books,Paperback,460,2006,2001,,2010/09/05,,,read,,,,1,,,0,,,,,
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, 千野栄一","=""0571224385""","=""9780571224388""",4,4.09,Harper Perennial,Paperback,320,2009,1984,,2010/09/05,,,read,,,,1,,,0,,,,,
839089,Cycles of Life: Civilization and the Biosphere,Vaclav Smil,"Smil, Vaclav",,"=""0716750791""","=""9780716750796""",3,3.92,Scientific American Library,Hardcover,221,1996,1996,,2010/09/05,,,read,,,,1,,,0,,,,,
2685421,The Sister,Poppy Adams,"Adams, Poppy",,"=""0307268160""","=""9780307268167""",4,3.19,Knopf,Hardcover,273,2008,2008,,2010/09/05,,,read,,,,1,,,0,,,,,
123060,The Fahrenheit Twins,Michel Faber,"Faber, Michel",,"=""1841956732""","=""9781841956732""",3,3.77,Canongate Books,Hardcover,276,2005,2005,,2010/09/05,,,read,,,,1,,,0,,,,,
1431,Veronika Decides to Die,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0061124265""","=""9780061124266""",4,3.69,Harper Perennial,Paperback,210,2006,1998,,2010/09/05,,,read,,,,1,,,0,,,,,
865,The Alchemist,Paulo Coelho,"Coelho, Paulo","Alan R. Clarke, Özdemir İnce","=""0061122416""","=""9780061122415""",5,3.84,HarperCollins,Paperback,197,1993,1988,,2010/09/05,,,read,,,,1,,,0,,,,,
10374,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""""","=""""",4,4.15,Vintage,Paperback,400,2001,1985,,2010/09/05,,,read,,,,1,,,0,,,,,
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",4,4.13,Vintage International,Paperback,467,2006,2002,,2010/09/05,,,read,,,,1,,,0,,,,,
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",4,4.17,Knopf,Paperback,607,1997,1994,,2010/09/05,,,read,,,,1,,,0,,,,,
204688,Evolutionary Dynamics: Exploring the Equations of Life,M.A. Nowak,"Nowak, M.A.",,"=""0674023382""","=""9780674023383""",5,4.28,Belknap Press: An Imprint of Harvard University Press,Hardcover,363,2006,2006,2010/07/01,2010/09/05,,,read,,,,1,,,0,,,,,
53622,Growing Gourmet and Medicinal Mushrooms,Paul Stamets,"Stamets, Paul",,"=""1580081754""","=""9781580081757""",4,4.49,Ten Speed Press,Paperback,614,2000,1993,,2010/09/05,,,read,,,,1,,,0,,,,,
19508,The Schopenhauer Cure,Irvin D. Yalom,"Yalom, Irvin D.",,"=""0060938102""","=""9780060938109""",3,4.20,Harper Perennial,Paperback,358,2006,2000,,2010/09/05,,,read,,,,1,,,0,,,,,
16435,Life Expectancy,Dean Koontz,"Koontz, Dean",,"=""0553588249""","=""9780553588248""",4,3.99,Bantam Books,Paperback,476,2005,2004,2010/06/01,2010/09/05,,,read,,,,1,,,0,,,,,
874821,Plant Biotechnology: The Genetic Manipulation Of Plants,Adrian Slater,"Slater, Adrian",,"=""0199254680""","=""9780199254682""",0,3.71,"Oxford University Press, USA",Paperback,346,2003,2003,,2010/09/05,,,read,,,,1,,,0,,,,,
102920,Understanding Comics: The Invisible Art,Scott McCloud,"McCloud, Scott",,"=""006097625X""","=""9780060976255""",0,3.96,William Morrow Paperbacks,Paperback,215,1994,1993,,2010/09/05,,,read,,,,1,,,0,,,,,
6345193,Invisible,Paul Auster,"Auster, Paul",,"=""0805090800""","=""9780805090802""",0,3.72,Henry Holt and Co.,Hardcover,320,2009,2009,,2010/09/05,,,read,,,,1,,,0,,,,,
